crop_name,angle_deg,cos_theta,sin_theta
crop_75.jpg,90.0,6.123233995736766e-17,1.0
crop_76.jpg,17.5,0.9537169507482269,0.3007057995042731
crop_77.jpg,246.2,-0.4035452963523901,-0.9149596678498247
crop_78.jpg,103.9,-0.24022804247726387,0.9707164815781907
crop_79.jpg,322.6,0.7944146205354183,-0.6073758397232863
crop_80.jpg,284.1,0.243615011786023,-0.9698720152847466
crop_81.jpg,339.7,0.9378889346118975,-0.34693565157325623
crop_82.jpg,85.2,0.08367784333231544,0.9964928592495044
crop_83.jpg,69.0,0.3583679495453004,0.9335804264972017
crop_84.jpg,112.5,-0.3826834323650897,0.9238795325112867
crop_85.jpg,69.6,0.3485720473218153,0.9372819894918915
crop_86.jpg,58.0,0.5299192642332049,0.8480480961564261
crop_87.jpg,320.4,0.7705132427757888,-0.6374239897486903
crop_88.jpg,285.4,0.2655561174868079,-0.9640954042341103
crop_89.jpg,335.4,0.9092361090470684,-0.4162807922604013
crop_90.jpg,87.4,0.045362988129253684,0.9989705697907147
crop_91.jpg,324.8,0.8171448983351284,-0.5764323161697934
crop_92.jpg,259.5,-0.18223552549214778,-0.9832549075639545
crop_93.jpg,292.8,0.3875155864521029,-0.9218631515885005
crop_94.jpg,57.9,0.5313985795180829,0.8471219213821372
crop_95.jpg,70.3,0.3370952584230821,0.941470544812038
crop_96.jpg,86.7,0.05756402695956731,0.9983418166140283
crop_97.jpg,310.7,0.6520984038303922,-0.7581343361976522
crop_98.jpg,246.2,-0.4035452963523901,-0.9149596678498247
crop_99.jpg,261.8,-0.1426289337055118,-0.9897762309077889
crop_100.jpg,58.1,0.5284383347223471,0.8489716876291414
crop_101.jpg,26.7,0.8933713883278376,0.4493189986158966
crop_102.jpg,84.2,0.10105629718294633,0.9948807088287882
crop_103.jpg,309.4,0.6347305132022674,-0.7727335734973513
crop_104.jpg,244.2,-0.435231099372328,-0.9003187714021933
crop_105.jpg,304.6,0.5678437450531016,-0.8231363685344416
crop_106.jpg,25.7,0.9010770213220916,0.4336590845875443
crop_107.jpg,23.8,0.9149596678498247,0.40354529635239006
crop_108.jpg,82.1,0.13744454603714681,0.9905094632383088
crop_109.jpg,306.5,0.5948227867513414,-0.8038568606172173
crop_110.jpg,231.8,-0.6184083953575538,-0.7858568931754022
crop_111.jpg,338.2,0.9284858268809133,-0.37136783555023534
crop_112.jpg,19.6,0.9420574527872967,0.33545156975025503
crop_113.jpg,22.1,0.9265286308718373,0.37622426313936563
crop_114.jpg,83.8,0.10799935570602284,0.9941509639723154
crop_115.jpg,275.0,0.08715574274765789,-0.9961946980917455
crop_116.jpg,271.6,0.027921638723569623,-0.9996101150403544
crop_117.jpg,300.8,0.5120428648705716,-0.8589598969306643
crop_118.jpg,349.8,0.984195607969242,-0.17708474031958313
crop_119.jpg,0.0,1.0,0.0
crop_120.jpg,54.1,0.5863723567357894,0.810041640445796
crop_121.jpg,278.3,0.1443562010009729,-0.9895257890689695
crop_122.jpg,268.5,-0.026176948307873482,-0.9996573249755573
crop_123.jpg,298.2,0.47255076486905345,-0.8813034520649925
crop_124.jpg,301.3,0.5195191118795097,-0.8544588301328072
crop_125.jpg,325.4,0.8231363685344414,-0.567843745053102
crop_126.jpg,53.0,0.6018150231520484,0.7986355100472928
crop_127.jpg,277.6,0.13225639025712288,-0.9912155402515417
crop_128.jpg,270.0,-1.8369701987210297e-16,-1.0
crop_129.jpg,318.5,0.7489557207890019,-0.6626200482157378
crop_130.jpg,300.3,0.504527623815019,-0.8633955506067718
crop_131.jpg,319.8,0.7637960286346421,-0.6454576877239506
crop_132.jpg,29.4,0.8712138111201895,0.49090375361514077
crop_133.jpg,259.7,-0.17880221511635014,-0.9838850379335415
crop_134.jpg,220.8,-0.7569950556517565,-0.6534206039901054
crop_135.jpg,317.7,0.7396310949786093,-0.6730125135097736
crop_136.jpg,334.2,0.9003187714021932,-0.43523109937232807
crop_137.jpg,325.1,0.8201518758737724,-0.5721458734455159
crop_138.jpg,32.7,0.8415107819453062,0.540240320477655
crop_139.jpg,293.4,0.39714789063477995,-0.9177546256839815
crop_140.jpg,334.1,0.8995577789551805,-0.4368017883677019
crop_141.jpg,2.3,0.999194395114446,0.04013179253255973
crop_142.jpg,298.7,0.48022349744318865,-0.8771461637055888
crop_143.jpg,224.0,-0.7193398003386511,-0.6946583704589973
crop_144.jpg,14.4,0.9685831611286311,0.2486898871648548
crop_145.jpg,290.4,0.34857204732181507,-0.9372819894918916
crop_146.jpg,340.9,0.9449489121575306,-0.3272178989791047
crop_147.jpg,16.6,0.9583225744651332,0.28568836740497355
crop_148.jpg,297.3,0.45864955448431527,-0.8886172326549486
crop_149.jpg,197.0,-0.9563047559630354,-0.29237170472273677
crop_150.jpg,72.6,0.2990407922560867,0.9542403285162768
crop_151.jpg,213.9,-0.8300122850953675,-0.5577451089796901
crop_152.jpg,123.1,-0.546101961014429,0.8377187166204388
crop_153.jpg,69.7,0.34693565157325584,0.9378889346118976
crop_154.jpg,107.9,-0.3073566177998071,0.9515944038794382
crop_155.jpg,124.4,-0.5649670034249379,0.8251134982782952
crop_156.jpg,70.5,0.3338068592337709,0.9426414910921784
crop_157.jpg,27.5,0.8870108331782217,0.4617486132350339
crop_158.jpg,69.9,0.34365969458561607,0.9390942520947091
crop_159.jpg,72.5,0.30070579950427306,0.9537169507482269
crop_160.jpg,130.5,-0.6494480483301835,0.7604059656000309
crop_161.jpg,70.1,0.34037955021305033,0.9402881270104189
crop_162.jpg,341.9,0.9505157316277837,-0.3106764296307319
crop_163.jpg,80.8,0.15988118769183493,0.9871362650729879
crop_164.jpg,258.5,-0.1993679344171973,-0.9799247046208296
crop_165.jpg,5.6,0.9952273999818312,0.09758289975914947
crop_166.jpg,149.3,-0.8598522715968736,0.5105429179116054
crop_167.jpg,165.6,-0.9685831611286311,0.24868988716485482
crop_168.jpg,342.4,0.9531906677929468,-0.3023698907504451
crop_169.jpg,261.1,-0.1547103862994675,-0.9879598657693892
crop_170.jpg,126.7,-0.5976251469755212,0.8017756442437539
crop_171.jpg,129.4,-0.6347305132022678,0.7727335734973508
crop_172.jpg,356.2,0.99780146829205,-0.0662739004000007
crop_173.jpg,84.2,0.10105629718294633,0.9948807088287882
crop_174.jpg,35.2,0.8171448983351285,0.5764323161697933
crop_175.jpg,129.8,-0.6401096994849557,0.7682835235935233
crop_176.jpg,40.8,0.7569950556517564,0.6534206039901054
crop_177.jpg,357.6,0.9991228300988584,-0.04187565372919905
crop_178.jpg,84.0,0.10452846326765346,0.9945218953682733
crop_179.jpg,351.3,0.9884938868086836,-0.1512608202472189
crop_180.jpg,53.9,0.5891963573533421,0.8079898838980305
crop_181.jpg,139.4,-0.7592713073348808,0.6507742172658509
crop_182.jpg,32.8,0.8405666034956844,0.5417082102827397
crop_183.jpg,352.1,0.9905094632383089,-0.13744454603714631
crop_184.jpg,14.6,0.9677091704819712,0.25206935824311366
crop_185.jpg,141.3,-0.7804304073383298,0.6252426563357051
crop_186.jpg,73.1,0.2907021935982526,0.9568135840576074
crop_187.jpg,351.8,0.9897762309077889,-0.14262893370551188
crop_188.jpg,72.5,0.30070579950427306,0.9537169507482269
crop_189.jpg,0.6,0.9999451693655121,0.010471784116245792
crop_190.jpg,140.0,-0.7660444431189779,0.6427876096865395
crop_191.jpg,331.8,0.8813034520649923,-0.47255076486905384
crop_192.jpg,53.9,0.5891963573533421,0.8079898838980305
crop_193.jpg,353.3,0.993170649538486,-0.11667073709933325
crop_194.jpg,48.5,0.6626200482157375,0.7489557207890021
crop_195.jpg,182.4,-0.9991228300988584,-0.04187565372919957
crop_196.jpg,281.0,0.1908089953765451,-0.9816271834476639
crop_197.jpg,142.3,-0.79122353296749,0.6115270401858313
crop_198.jpg,270.6,0.010471784116245846,-0.9999451693655121
crop_199.jpg,179.8,-0.9999939076577904,0.0034906514152236376
crop_200.jpg,195.6,-0.9631625667976582,-0.26891982061526554
crop_201.jpg,2.2,0.9992629164106211,0.038387809087519945
crop_202.jpg,279.1,0.1581580672544841,-0.9874138067509113
crop_203.jpg,308.4,0.6211477802783103,-0.7836934573258398
crop_204.jpg,16.9,0.9568135840576074,0.29070219359825245
crop_205.jpg,186.0,-0.9945218953682733,-0.1045284632676535
crop_206.jpg,359.3,0.999925369660452,-0.012217000835246654
crop_207.jpg,81.2,0.1529858362840381,0.9882283814465528
crop_208.jpg,85.4,0.08019892432885888,0.9967788784562471
crop_209.jpg,13.9,0.9707164815781908,0.24022804247726373
crop_210.jpg,312.2,0.6717205893229896,-0.7408045962867505
crop_211.jpg,122.8,-0.5417082102827397,0.8405666034956844
crop_212.jpg,293.6,0.4003490325568949,-0.9163627295622396
crop_213.jpg,82.3,0.1339861854182922,0.9909831997148363
crop_214.jpg,314.5,0.7009092642998511,-0.7132504491541813
crop_215.jpg,290.9,0.3567379993196246,-0.9342044743210297
crop_216.jpg,250.2,-0.33873792024529137,-0.9408807689542255
crop_217.jpg,123.7,-0.5548444274479994,0.8319541221304825
crop_218.jpg,295.7,0.4336590845875438,-0.9010770213220918
crop_219.jpg,83.1,0.12013683883464721,0.9927573419294455
crop_220.jpg,249.1,-0.35673799931962574,-0.9342044743210293
crop_221.jpg,289.8,0.33873792024529187,-0.9408807689542253
crop_222.jpg,51.3,0.6252426563357052,0.7804304073383297
crop_223.jpg,58.4,0.5239859059700791,0.8517269341430477
crop_224.jpg,227.7,-0.6730125135097736,-0.7396310949786095
crop_225.jpg,79.1,0.1890954429898915,0.9819587126964436
crop_226.jpg,216.3,-0.8059282822485158,-0.5920131787992196
crop_227.jpg,61.6,0.4756242090702753,0.8796485728666165
crop_228.jpg,213.8,-0.8309844692743282,-0.5562956155003048
crop_229.jpg,58.1,0.5284383347223471,0.8489716876291414
crop_230.jpg,58.3,0.5254716510722678,0.8508111094240512
crop_231.jpg,227.5,-0.6755902076156604,-0.7372773368101239
crop_232.jpg,76.7,0.23004973718810445,0.9731788727770883
crop_233.jpg,230.9,-0.6306758074312865,-0.7760464070665457
crop_234.jpg,77.8,0.2113247964553888,0.9774158942860959
crop_235.jpg,57.4,0.538770785006863,0.8424523970071476
crop_236.jpg,213.8,-0.8309844692743282,-0.5562956155003048
crop_237.jpg,61.4,0.47869185794060687,0.8779829754279805
crop_238.jpg,229.4,-0.6507742172658506,-0.759271307334881
crop_239.jpg,78.9,0.19252196652590745,0.9812926639922451
crop_240.jpg,61.5,0.4771587602596084,0.8788171126619654
crop_241.jpg,216.8,-0.8007313709487333,-0.5990235985155861
crop_242.jpg,65.6,0.41310442982454193,0.910683660806177
crop_243.jpg,62.9,0.4555449072335155,0.8902128046111265
crop_244.jpg,231.9,-0.6170358751407484,-0.7869350219613376
crop_245.jpg,81.6,0.14608302856241165,0.9892723329629883
crop_246.jpg,59.5,0.5075383629607042,0.8616291604415257
crop_247.jpg,215.6,-0.8131007610470278,-0.5821229701572893
crop_248.jpg,63.7,0.4430711908241796,0.8964864303834406
crop_249.jpg,217.3,-0.7954734808548958,-0.6059884002657112
crop_250.jpg,60.8,0.48785965913873275,0.8729220772698096
crop_251.jpg,230.8,-0.632029302664851,-0.7749444887041794
crop_252.jpg,79.2,0.18738131458572452,0.9822872507286887
crop_253.jpg,291.8,0.37136783555023495,-0.9284858268809135
crop_254.jpg,53.8,0.5906056676199254,0.8069603121438019
crop_255.jpg,331.3,0.8771461637055887,-0.48022349744318904
crop_256.jpg,12.1,0.9777832367586062,0.2096185629038218
crop_257.jpg,189.3,-0.9868557164068072,-0.16160382110336113
crop_258.jpg,55.7,0.5635260489375714,0.8260982944957639
crop_259.jpg,333.7,0.8964864303834404,-0.4430711908241798
crop_260.jpg,10.4,0.9835714708133859,0.18051914525055998
crop_261.jpg,12.7,0.9755345439458566,0.2198462043528375
crop_262.jpg,146.5,-0.8338858220671681,0.5519369853120583
crop_263.jpg,189.1,-0.9874138067509115,-0.1581580672544833
crop_264.jpg,47.3,0.6781596698680707,0.7349145951499598
crop_265.jpg,9.0,0.9876883405951378,0.15643446504023087
crop_266.jpg,145.3,-0.8221440410307376,0.569279523430844
crop_267.jpg,190.4,-0.9835714708133859,-0.1805191452505601
crop_268.jpg,13.2,0.9735789028731603,0.22835087011065572
crop_269.jpg,79.2,0.18738131458572452,0.9822872507286887
crop_270.jpg,169.0,-0.981627183447664,0.19080899537654497
crop_271.jpg,278.6,0.14953534344370978,-0.9887563810470058
crop_272.jpg,78.7,0.1959461442425177,0.980614658546613
crop_273.jpg,249.7,-0.3469356515732562,-0.9378889346118975
crop_274.jpg,10.0,0.984807753012208,0.17364817766693033
crop_275.jpg,164.7,-0.964557418457798,0.26387304996537325
crop_276.jpg,169.1,-0.9819587126964436,0.18909544298989156
crop_277.jpg,6.1,0.9943379441332046,0.1062640713362332
crop_278.jpg,56.2,0.5562956155003048,0.8309844692743283
crop_279.jpg,164.3,-0.9626917464264788,0.2706004459758636
crop_280.jpg,78.5,0.1993679344171972,0.9799247046208296
crop_281.jpg,353.5,0.9935718556765875,-0.11320321376790701
crop_282.jpg,3.5,0.9981347984218669,0.06104853953485687
crop_283.jpg,86.5,0.06104853953485691,0.9981347984218669
crop_284.jpg,328.6,0.8535507972753275,-0.5210096318405762
crop_285.jpg,307.8,0.6129070536529769,-0.7901550123756901
crop_286.jpg,84.8,0.09063258019778012,0.9958843986159703
crop_287.jpg,105.9,-0.27395921869243245,0.9617413095492113
crop_288.jpg,270.5,0.008726535498374096,-0.9999619230641713
crop_289.jpg,87.3,0.04710645070964268,0.99888987496197
crop_290.jpg,39.0,0.7771459614569709,0.6293203910498374
crop_291.jpg,309.8,0.6401096994849556,-0.7682835235935234
crop_292.jpg,37.8,0.7901550123756904,0.6129070536529764
crop_293.jpg,104.0,-0.24192189559966779,0.9702957262759965
crop_294.jpg,246.8,-0.393941909590951,-0.9191353392552345
crop_295.jpg,87.5,0.04361938736533601,0.9990482215818578
crop_296.jpg,37.9,0.7890840848346907,0.6142852000989432
crop_297.jpg,106.4,-0.28234145684287654,0.9593139745400575
crop_298.jpg,39.2,0.7749444887041795,0.6320293026648509
crop_299.jpg,355.2,0.9964928592495043,-0.08367784333231584
crop_300.jpg,253.6,-0.2823414568428766,-0.9593139745400575
crop_301.jpg,86.8,0.05582150499316394,0.998440764181981
crop_302.jpg,36.5,0.8038568606172173,0.5948227867513413
crop_303.jpg,23.3,0.9184463813430872,0.39554550256296495
crop_304.jpg,34.8,0.821149209133704,0.5707135676844316
crop_305.jpg,287.6,0.30236989075044474,-0.9531906677929469
crop_306.jpg,2.3,0.999194395114446,0.04013179253255973
crop_307.jpg,305.9,0.5863723567357892,-0.8100416404457961
crop_308.jpg,288.3,0.31399245596740527,-0.9494254776419038
crop_309.jpg,302.1,0.5313985795180832,-0.8471219213821369
crop_310.jpg,201.9,-0.92783625389892,-0.372987782575809
crop_311.jpg,167.4,-0.9759167619387474,0.21814324139654231
crop_312.jpg,213.7,-0.8319541221304827,-0.554844427447999
crop_313.jpg,204.1,-0.9128341772330428,-0.4083304603813848
crop_314.jpg,216.9,-0.7996846584870904,-0.6004202253258842
crop_315.jpg,107.6,-0.3023698907504444,0.953190667792947
crop_316.jpg,80.7,0.16160382110336108,0.9868557164068072
crop_317.jpg,303.5,0.551936985312058,-0.8338858220671682
crop_318.jpg,333.8,0.8972583696743284,-0.44150585279174537
crop_319.jpg,281.8,0.20449605184179065,-0.978867388761685
crop_320.jpg,281.6,0.2010779211459652,-0.979575249599344
crop_321.jpg,218.2,-0.7858568931754021,-0.6184083953575539
crop_322.jpg,86.2,0.06627390040000007,0.99780146829205
crop_323.jpg,133.3,-0.6858183529273763,0.7277727576572105
crop_324.jpg,178.5,-0.9996573249755573,0.026176948307873423
crop_325.jpg,207.0,-0.8910065241883679,-0.45399049973954664
crop_326.jpg,185.8,-0.9948807088287882,-0.10105629718294659
crop_327.jpg,346.7,0.9731788727770883,-0.23004973718810443
crop_328.jpg,51.0,0.6293203910498375,0.7771459614569709
crop_329.jpg,274.1,0.07149744433268661,-0.997440782930944
crop_330.jpg,253.0,-0.2923717047227371,-0.9563047559630353
crop_331.jpg,24.9,0.907044014291465,0.421035813367491
crop_332.jpg,140.9,-0.776046407066546,0.6306758074312862
crop_333.jpg,138.2,-0.7454759996828618,0.6665324702494528
crop_334.jpg,309.9,0.6414496315691571,-0.7671651518153001
crop_335.jpg,103.0,-0.22495105434386503,0.9743700647852352
crop_336.jpg,243.2,-0.4508775406894311,-0.8925858184521253
crop_337.jpg,24.0,0.9135454576426009,0.4067366430758002
crop_338.jpg,35.0,0.8191520442889918,0.573576436351046
crop_339.jpg,178.9,-0.9998157121216442,0.01919744239968948
crop_340.jpg,326.5,0.833885822067168,-0.5519369853120584
crop_341.jpg,156.4,-0.9163627295622396,0.40034903255689475
crop_342.jpg,149.3,-0.8598522715968736,0.5105429179116054
crop_343.jpg,317.9,0.741975840975616,-0.6704266189587996
crop_344.jpg,82.9,0.12360147674049261,0.9923319378854887
crop_345.jpg,168.1,-0.9785089851017784,0.2062041853966297
crop_346.jpg,157.2,-0.9218631515885004,0.38751558645210316
crop_347.jpg,318.7,0.7512641335035106,-0.6600016679609373
crop_348.jpg,78.6,0.19765734037912627,0.9802711746217219
crop_349.jpg,149.6,-0.8625136692072575,0.5060337641211637
crop_350.jpg,156.7,-0.9184463813430871,0.39554550256296506
crop_351.jpg,182.5,-0.9990482215818578,-0.04361938736533583
crop_352.jpg,17.1,0.9557930147983301,0.294040325232304
crop_353.jpg,105.5,-0.26723837607825685,0.963630453208623
crop_354.jpg,114.3,-0.41151435860510877,0.9114032766354453
crop_355.jpg,148.6,-0.8535507972753273,0.5210096318405766
crop_356.jpg,307.7,0.6115270401858309,-0.7912235329674903
crop_357.jpg,57.0,0.5446390350150271,0.838670567945424
crop_358.jpg,359.4,0.9999451693655121,-0.010471784116246274
crop_359.jpg,117.3,-0.458649554484315,0.8886172326549487
crop_360.jpg,144.1,-0.8100416404457959,0.5863723567357895
crop_361.jpg,54.1,0.5863723567357894,0.810041640445796
crop_362.jpg,27.6,0.8862035792312147,0.4632960351198617
crop_363.jpg,100.2,-0.17708474031958327,0.984195607969242
crop_364.jpg,144.1,-0.8100416404457959,0.5863723567357895
crop_365.jpg,133.2,-0.6845471059286884,0.7289686274214118
crop_366.jpg,95.7,-0.09931974974363898,0.9950555699612263
crop_367.jpg,314.7,0.703394702810504,-0.7107994738729924
crop_368.jpg,104.5,-0.2503800040544414,0.9681476403781077
crop_369.jpg,282.2,0.21132479645538854,-0.9774158942860959
crop_370.jpg,292.4,0.38107037635027363,-0.9245460336123134
